measured_on,ambient_temperature_o_149575,wind_speed_o_149576,wind_direction_o_149577
2020-01-06 19:15:00,43.3,2.8,235.0
2020-01-06 19:30:00,43.3,2.8,235.0
2020-01-06 19:45:00,43.3,2.8,235.0
2020-01-06 20:00:00,42.7,1.7,223.0
2020-01-06 20:15:00,42.7,1.7,223.0
2020-01-06 20:30:00,42.7,1.7,223.0
2020-01-06 20:45:00,42.7,1.7,223.0
2020-01-06 21:00:00,39.9,2.1,239.0
2020-01-06 21:15:00,39.9,2.1,239.0
2020-01-06 21:30:00,39.9,2.1,239.0
2020-01-06 21:45:00,39.9,2.1,239.0
2020-01-06 22:00:00,38.4,1.4,111.0
2020-01-06 22:15:00,38.4,1.4,111.0
2020-01-06 22:30:00,38.4,1.4,111.0
2020-01-06 22:45:00,38.4,1.4,111.0
2020-01-06 23:00:00,37.6,1.7,265.0
2020-01-06 23:15:00,37.6,1.7,265.0
2020-01-06 23:30:00,37.6,1.7,265.0
2020-01-06 23:45:00,37.6,1.7,265.0
2020-01-07 00:00:00,37.5,1.9,223.0
2020-01-07 00:15:00,37.5,1.9,223.0
2020-01-07 00:30:00,37.5,1.9,223.0
2020-01-07 00:45:00,37.5,1.9,223.0
2020-01-07 01:00:00,35.2,2.6,220.0
2020-01-07 01:15:00,35.2,2.6,220.0
2020-01-07 01:30:00,35.2,2.6,220.0
2020-01-07 01:45:00,35.2,2.6,220.0
2020-01-07 02:00:00,34.7,2.5,207.0
2020-01-07 02:15:00,34.7,2.5,207.0
2020-01-07 02:30:00,34.7,2.5,207.0
2020-01-07 02:45:00,34.7,2.5,207.0
2020-01-07 03:00:00,33.8,2.6,207.0
2020-01-07 03:15:00,33.8,2.6,207.0
2020-01-07 03:30:00,33.8,2.6,207.0
2020-01-07 03:45:00,33.8,2.6,207.0
2020-01-07 04:00:00,33.7,2.3,202.0
2020-01-07 04:15:00,33.7,2.3,202.0
2020-01-07 04:30:00,33.7,2.3,202.0
2020-01-07 04:45:00,33.7,2.3,202.0
2020-01-07 05:00:00,33.0,2.3,198.0
2020-01-07 05:15:00,33.0,2.3,198.0
2020-01-07 05:30:00,33.0,2.3,198.0
2020-01-07 05:45:00,33.0,2.3,198.0
2020-01-07 06:00:00,33.7,1.3,173.0
2020-01-07 06:15:00,33.7,1.3,173.0
2020-01-07 06:30:00,33.7,1.3,173.0
2020-01-07 06:45:00,33.7,1.3,173.0
2020-01-07 07:00:00,35.2,1.5,199.0
2020-01-07 07:15:00,35.2,1.5,199.0
2020-01-07 07:30:00,35.2,1.5,199.0
2020-01-07 07:45:00,35.2,1.5,199.0
2020-01-07 08:00:00,36.2,2.3,203.0
2020-01-07 08:15:00,36.2,2.3,203.0
2020-01-07 08:30:00,36.2,2.3,203.0
2020-01-07 08:45:00,36.2,2.3,203.0
2020-01-07 09:00:00,40.6,2.0,10.0
2020-01-07 09:15:00,40.6,2.0,10.0
2020-01-07 09:30:00,40.6,2.0,10.0
2020-01-07 09:45:00,40.6,2.0,10.0
2020-01-07 10:00:00,43.6,3.4,36.0
2020-01-07 10:15:00,43.6,3.4,36.0
2020-01-07 10:30:00,43.6,3.4,36.0
2020-01-07 10:45:00,43.6,3.4,36.0
2020-01-07 11:00:00,42.1,3.8,84.0
2020-01-07 11:15:00,42.1,3.8,84.0
2020-01-07 11:30:00,42.1,3.8,84.0
2020-01-07 11:45:00,42.1,3.8,84.0
2020-01-07 12:00:00,41.2,3.7,105.0
2020-01-07 12:15:00,41.2,3.7,105.0
2020-01-07 12:30:00,41.2,3.7,105.0
2020-01-07 12:45:00,41.2,3.7,105.0
2020-01-07 13:00:00,41.9,3.8,104.0
2020-01-07 13:15:00,41.9,3.8,104.0
2020-01-07 13:30:00,41.9,3.8,104.0
2020-01-07 13:45:00,41.9,3.8,104.0
2020-01-07 14:00:00,42.1,4.1,93.0
2020-01-07 14:15:00,42.1,4.1,93.0
2020-01-07 14:30:00,42.1,4.1,93.0
2020-01-07 14:45:00,42.1,4.1,93.0
2020-01-07 15:00:00,42.6,5.6,130.0
2020-01-07 15:15:00,42.6,5.6,130.0
2020-01-07 15:30:00,42.6,5.6,130.0
2020-01-07 15:45:00,42.6,5.6,130.0
2020-01-07 16:00:00,43.3,5.5,119.0
2020-01-07 16:15:00,43.3,5.5,119.0
2020-01-07 16:30:00,43.3,5.5,119.0
2020-01-07 16:45:00,43.3,5.5,119.0
2020-01-07 17:00:00,43.6,3.7,193.0
2020-01-07 17:15:00,43.6,3.7,193.0
2020-01-07 17:30:00,43.6,3.7,193.0
2020-01-07 17:45:00,43.6,3.7,193.0
2020-01-07 18:00:00,43.9,2.1,177.0
2020-01-07 18:15:00,43.9,2.1,177.0
2020-01-07 18:30:00,43.9,2.1,177.0
2020-01-07 18:45:00,43.9,2.1,177.0
2020-01-07 19:00:00,44.2,5.0,92.0
2020-01-07 19:15:00,44.2,5.0,92.0
2020-01-07 19:30:00,44.2,5.0,92.0
2020-01-07 19:45:00,44.2,5.0,92.0
2020-01-07 20:00:00,44.0,4.3,90.0
2020-01-07 20:15:00,44.0,4.3,90.0
2020-01-07 20:30:00,44.0,4.3,90.0
2020-01-07 20:45:00,44.0,4.3,90.0
2020-01-07 21:00:00,44.1,3.8,64.0
2020-01-07 21:15:00,44.1,3.8,64.0
2020-01-07 21:30:00,44.1,3.8,64.0
2020-01-07 21:45:00,44.1,3.8,64.0
2020-01-07 22:00:00,43.8,3.8,134.0
2020-01-07 22:15:00,43.8,3.8,134.0
2020-01-07 22:30:00,43.8,3.8,134.0
2020-01-07 22:45:00,43.8,3.8,134.0
2020-01-07 23:00:00,44.5,3.9,131.0
2020-01-07 23:15:00,44.5,3.9,131.0
2020-01-07 23:30:00,44.5,3.9,131.0
2020-01-07 23:45:00,44.5,3.9,131.0
2020-01-08 00:00:00,44.8,2.3,171.0
2020-01-08 00:15:00,44.8,2.3,171.0
2020-01-08 00:30:00,44.8,2.3,171.0
2020-01-08 00:45:00,44.8,2.3,171.0
2020-01-08 01:00:00,44.2,2.6,244.0
2020-01-08 01:15:00,44.2,2.6,244.0
2020-01-08 01:30:00,44.2,2.6,244.0
2020-01-08 01:45:00,44.2,2.6,244.0
2020-01-08 02:00:00,44.2,3.1,267.0
2020-01-08 02:15:00,44.2,3.1,267.0
2020-01-08 02:30:00,44.2,3.1,267.0
2020-01-08 02:45:00,44.2,3.1,267.0
2020-01-08 03:00:00,44.2,3.0,253.0
2020-01-08 03:15:00,44.2,3.0,253.0
2020-01-08 03:30:00,44.2,3.0,253.0
2020-01-08 03:45:00,44.2,3.0,253.0
2020-01-08 04:00:00,43.8,4.2,251.0
2020-01-08 04:15:00,43.8,4.2,251.0
2020-01-08 04:30:00,43.8,4.2,251.0
2020-01-08 04:45:00,43.8,4.2,251.0
2020-01-08 05:00:00,43.5,4.3,256.0
2020-01-08 05:15:00,43.5,4.3,256.0
2020-01-08 05:30:00,43.5,4.3,256.0
2020-01-08 05:45:00,43.5,4.3,256.0
2020-01-08 06:00:00,43.3,3.4,259.0
2020-01-08 06:15:00,43.3,3.4,259.0
2020-01-08 06:30:00,43.3,3.4,259.0
2020-01-08 06:45:00,43.3,3.4,259.0
2020-01-08 07:00:00,43.3,2.8,214.0
2020-01-08 07:15:00,43.3,2.8,214.0
2020-01-08 07:30:00,43.3,2.8,214.0
2020-01-08 07:45:00,43.3,2.8,214.0
2020-01-08 08:00:00,43.8,3.1,207.0
2020-01-08 08:15:00,43.8,3.1,207.0
2020-01-08 08:30:00,43.8,3.1,207.0
2020-01-08 08:45:00,43.8,3.1,207.0
2020-01-08 09:00:00,44.6,2.5,192.0
2020-01-08 09:15:00,44.6,2.5,192.0
2020-01-08 09:30:00,44.6,2.5,192.0
2020-01-08 09:45:00,44.6,2.5,192.0
2020-01-08 10:00:00,44.6,2.8,37.0
2020-01-08 10:15:00,44.6,2.8,37.0
2020-01-08 10:30:00,44.6,2.8,37.0
2020-01-08 10:45:00,44.6,2.8,37.0
2020-01-08 11:00:00,45.2,2.1,307.0
2020-01-08 11:15:00,45.2,2.1,307.0
2020-01-08 11:30:00,45.2,2.1,307.0
2020-01-08 11:45:00,45.2,2.1,307.0
2020-01-08 12:00:00,45.8,2.7,79.0
2020-01-08 12:15:00,45.8,2.7,79.0
2020-01-08 12:30:00,45.8,2.7,79.0
2020-01-08 12:45:00,45.8,2.7,79.0
2020-01-08 13:00:00,45.8,3.1,107.0
2020-01-08 13:15:00,45.8,3.1,107.0
2020-01-08 13:30:00,45.8,3.1,107.0
2020-01-08 13:45:00,45.8,3.1,107.0
2020-01-08 14:00:00,45.8,3.2,95.0
2020-01-08 14:15:00,45.8,3.2,95.0
2020-01-08 14:30:00,45.8,3.2,95.0
2020-01-08 14:45:00,45.8,3.2,95.0
2020-01-08 15:00:00,46.5,3.4,100.0
2020-01-08 15:15:00,46.5,3.4,100.0
2020-01-08 15:30:00,46.5,3.4,100.0
2020-01-08 15:45:00,46.5,3.4,100.0
2020-01-08 16:00:00,46.6,4.4,106.0
2020-01-08 16:15:00,46.6,4.4,106.0
2020-01-08 16:30:00,46.6,4.4,106.0
2020-01-08 16:45:00,46.6,4.4,106.0
2020-01-08 17:00:00,46.1,5.2,105.0
2020-01-08 17:15:00,46.1,5.2,105.0
2020-01-08 17:30:00,46.1,5.2,105.0
2020-01-08 17:45:00,46.1,5.2,105.0
2020-01-08 18:00:00,46.0,4.6,106.0
2020-01-08 18:15:00,46.0,4.6,106.0
2020-01-08 18:30:00,46.0,4.6,106.0
2020-01-08 18:45:00,46.0,4.6,106.0
2020-01-08 19:00:00,46.0,4.5,106.0
2020-01-08 19:15:00,46.0,4.5,106.0
2020-01-08 19:30:00,46.0,4.5,106.0
2020-01-08 19:45:00,46.0,4.5,106.0
2020-01-08 20:00:00,45.9,6.5,110.0
2020-01-08 20:15:00,45.9,6.5,110.0
2020-01-08 20:30:00,45.9,6.5,110.0
2020-01-08 20:45:00,45.9,6.5,110.0
2020-01-08 21:00:00,45.9,6.2,107.0
2020-01-08 21:15:00,45.9,6.2,107.0
2020-01-08 21:30:00,45.9,6.2,107.0
2020-01-08 21:45:00,45.9,6.2,107.0
2020-01-08 22:00:00,45.3,7.9,116.0
2020-01-08 22:15:00,45.3,7.9,116.0
2020-01-08 22:30:00,45.3,7.9,116.0
2020-01-08 22:45:00,45.3,7.9,116.0
2020-01-08 23:00:00,45.1,7.3,123.0
2020-01-08 23:15:00,45.1,7.3,123.0
2020-01-08 23:30:00,45.1,7.3,123.0
2020-01-08 23:45:00,45.1,7.3,123.0
2020-01-09 00:00:00,44.8,8.5,113.0
2020-01-09 00:15:00,44.8,8.5,113.0
2020-01-09 00:30:00,44.8,8.5,113.0
2020-01-09 00:45:00,44.8,8.5,113.0
2020-01-09 01:00:00,44.6,8.3,109.0
2020-01-09 01:15:00,44.6,8.3,109.0
2020-01-09 01:30:00,44.6,8.3,109.0
2020-01-09 01:45:00,44.6,8.3,109.0
2020-01-09 02:00:00,43.9,7.1,117.0
2020-01-09 02:15:00,43.9,7.1,117.0
2020-01-09 02:30:00,43.9,7.1,117.0
2020-01-09 02:45:00,43.9,7.1,117.0
2020-01-09 03:00:00,44.1,4.2,121.0
2020-01-09 03:15:00,44.1,4.2,121.0
2020-01-09 03:30:00,44.1,4.2,121.0
2020-01-09 03:45:00,44.1,4.2,121.0
2020-01-09 04:00:00,44.3,6.1,97.0
2020-01-09 04:15:00,44.3,6.1,97.0
2020-01-09 04:30:00,44.3,6.1,97.0
2020-01-09 04:45:00,44.3,6.1,97.0
2020-01-09 05:00:00,44.2,3.9,106.0
2020-01-09 05:15:00,44.2,3.9,106.0
2020-01-09 05:30:00,44.2,3.9,106.0
2020-01-09 05:45:00,44.2,3.9,106.0
2020-01-09 06:00:00,44.1,2.0,217.0
2020-01-09 06:15:00,44.1,2.0,217.0
2020-01-09 06:30:00,44.1,2.0,217.0
2020-01-09 06:45:00,44.1,2.0,217.0
2020-01-09 07:00:00,44.4,6.9,262.0
2020-01-09 07:15:00,44.4,6.9,262.0
2020-01-09 07:30:00,44.4,6.9,262.0
2020-01-09 07:45:00,44.4,6.9,262.0
2020-01-09 08:00:00,45.1,7.5,319.0
2020-01-09 08:15:00,45.1,7.5,319.0
2020-01-09 08:30:00,45.1,7.5,319.0
2020-01-09 08:45:00,45.1,7.5,319.0
2020-01-09 09:00:00,46.2,10.5,269.0
2020-01-09 09:15:00,46.2,10.5,269.0
2020-01-09 09:30:00,46.2,10.5,269.0
2020-01-09 09:45:00,46.2,10.5,269.0
2020-01-09 10:00:00,47.2,10.7,275.0
2020-01-09 10:15:00,47.2,10.7,275.0
2020-01-09 10:30:00,47.2,10.7,275.0
2020-01-09 10:45:00,47.2,10.7,275.0
2020-01-09 11:00:00,48.6,9.9,279.0
2020-01-09 11:15:00,48.6,9.9,279.0
2020-01-09 11:30:00,48.6,9.9,279.0
2020-01-09 11:45:00,48.6,9.9,279.0
2020-01-09 12:00:00,51.5,7.8,332.0
2020-01-09 12:15:00,51.5,7.8,332.0
2020-01-09 12:30:00,51.5,7.8,332.0
2020-01-09 12:45:00,51.5,7.8,332.0
2020-01-09 13:00:00,54.6,8.3,5.0
2020-01-09 13:15:00,54.6,8.3,5.0
2020-01-09 13:30:00,54.6,8.3,5.0
2020-01-09 13:45:00,54.6,8.3,5.0
2020-01-09 14:00:00,56.1,8.199999999999998,354.0
2020-01-09 14:15:00,56.1,8.199999999999998,354.0
2020-01-09 14:30:00,56.1,8.199999999999998,354.0
2020-01-09 14:45:00,56.1,8.199999999999998,354.0
2020-01-09 15:00:00,56.9,7.0,14.0
2020-01-09 15:15:00,56.9,7.0,14.0
2020-01-09 15:30:00,56.9,7.0,14.0
2020-01-09 15:45:00,56.9,7.0,14.0
2020-01-09 16:00:00,55.4,3.0,353.0
2020-01-09 16:15:00,55.4,3.0,353.0
2020-01-09 16:30:00,55.4,3.0,353.0
2020-01-09 16:45:00,55.4,3.0,353.0
2020-01-09 17:00:00,51.0,3.3,350.0
2020-01-09 17:15:00,51.0,3.3,350.0
2020-01-09 17:30:00,51.0,3.3,350.0
2020-01-09 17:45:00,51.0,3.3,350.0
2020-01-09 18:00:00,46.4,5.2,290.0
2020-01-09 18:15:00,46.4,5.2,290.0
2020-01-09 18:30:00,46.4,5.2,290.0
2020-01-09 18:45:00,46.4,5.2,290.0
2020-01-09 19:00:00,43.0,3.6,272.0
2020-01-09 19:15:00,43.0,3.6,272.0
2020-01-09 19:30:00,43.0,3.6,272.0
2020-01-09 19:45:00,43.0,3.6,272.0
2020-01-09 20:00:00,41.4,3.5,291.0
2020-01-09 20:15:00,41.4,3.5,291.0
2020-01-09 20:30:00,41.4,3.5,291.0
2020-01-09 20:45:00,41.4,3.5,291.0
2020-01-09 21:00:00,40.0,3.1,36.0
2020-01-09 21:15:00,40.0,3.1,36.0
2020-01-09 21:30:00,40.0,3.1,36.0
2020-01-09 21:45:00,40.0,3.1,36.0
2020-01-09 22:00:00,40.7,2.1,296.0
2020-01-09 22:15:00,40.7,2.1,296.0
2020-01-09 22:30:00,40.7,2.1,296.0
2020-01-09 22:45:00,40.7,2.1,296.0
2020-01-09 23:00:00,40.5,3.0,283.0
2020-01-09 23:15:00,40.5,3.0,283.0
2020-01-09 23:30:00,40.5,3.0,283.0
2020-01-09 23:45:00,40.5,3.0,283.0
2020-01-10 00:00:00,37.2,2.2,242.0
2020-01-10 00:15:00,37.2,2.2,242.0
2020-01-10 00:30:00,37.2,2.2,242.0
2020-01-10 00:45:00,37.2,2.2,242.0
2020-01-10 01:00:00,37.5,2.9,215.0
2020-01-10 01:15:00,37.5,2.9,215.0
2020-01-10 01:30:00,37.5,2.9,215.0
2020-01-10 01:45:00,37.5,2.9,215.0
2020-01-10 02:00:00,38.8,3.5,309.0
2020-01-10 02:15:00,38.8,3.5,309.0
2020-01-10 02:30:00,38.8,3.5,309.0
2020-01-10 02:45:00,38.8,3.5,309.0
2020-01-10 03:00:00,37.7,2.4,292.0
2020-01-10 03:15:00,37.7,2.4,292.0
2020-01-10 03:30:00,37.7,2.4,292.0
2020-01-10 03:45:00,37.7,2.4,292.0
2020-01-10 04:00:00,35.5,1.8,151.0
2020-01-10 04:15:00,35.5,1.8,151.0
2020-01-10 04:30:00,35.5,1.8,151.0
2020-01-10 04:45:00,35.5,1.8,151.0
2020-01-10 05:00:00,34.7,3.7,144.0
2020-01-10 05:15:00,34.7,3.7,144.0
2020-01-10 05:30:00,34.7,3.7,144.0
2020-01-10 05:45:00,34.7,3.7,144.0
2020-01-10 06:00:00,35.1,4.1,149.0
2020-01-10 06:15:00,35.1,4.1,149.0
2020-01-10 06:30:00,35.1,4.1,149.0
2020-01-10 06:45:00,35.1,4.1,149.0
2020-01-10 07:00:00,35.0,2.5,180.0
2020-01-10 07:15:00,35.0,2.5,180.0
2020-01-10 07:30:00,35.0,2.5,180.0
2020-01-10 07:45:00,35.0,2.5,180.0
2020-01-10 08:00:00,38.5,1.9,237.0
2020-01-10 08:15:00,38.5,1.9,237.0
2020-01-10 08:30:00,38.5,1.9,237.0
2020-01-10 08:45:00,38.5,1.9,237.0
2020-01-10 09:00:00,43.0,3.8,157.0
2020-01-10 09:15:00,43.0,3.8,157.0
2020-01-10 09:30:00,43.0,3.8,157.0
2020-01-10 09:45:00,43.0,3.8,157.0
2020-01-10 10:00:00,45.1,5.2,118.0
2020-01-10 10:15:00,45.1,5.2,118.0
2020-01-10 10:30:00,45.1,5.2,118.0
2020-01-10 10:45:00,45.1,5.2,118.0
2020-01-10 11:00:00,44.5,6.6,123.0
2020-01-10 11:15:00,44.5,6.6,123.0
2020-01-10 11:30:00,44.5,6.6,123.0
2020-01-10 11:45:00,44.5,6.6,123.0
2020-01-10 12:00:00,45.0,7.4,127.0
2020-01-10 12:15:00,45.0,7.4,127.0
2020-01-10 12:30:00,45.0,7.4,127.0
2020-01-10 12:45:00,45.0,7.4,127.0
2020-01-10 13:00:00,46.2,8.3,125.0
2020-01-10 13:15:00,46.2,8.3,125.0
2020-01-10 13:30:00,46.2,8.3,125.0
2020-01-10 13:45:00,46.2,8.3,125.0
2020-01-10 14:00:00,47.2,7.9,130.0
2020-01-10 14:15:00,47.2,7.9,130.0
2020-01-10 14:30:00,47.2,7.9,130.0
2020-01-10 14:45:00,47.2,7.9,130.0
2020-01-10 15:00:00,48.3,7.0,132.0
2020-01-10 15:15:00,48.3,7.0,132.0
2020-01-10 15:30:00,48.3,7.0,132.0
2020-01-10 15:45:00,48.3,7.0,132.0
2020-01-10 16:00:00,49.4,6.7,136.0
2020-01-10 16:15:00,49.4,6.7,136.0
2020-01-10 16:30:00,49.4,6.7,136.0
2020-01-10 16:45:00,49.4,6.7,136.0
2020-01-10 17:00:00,48.5,5.7,129.0
2020-01-10 17:15:00,48.5,5.7,129.0
2020-01-10 17:30:00,48.5,5.7,129.0
2020-01-10 17:45:00,48.5,5.7,129.0
2020-01-10 18:00:00,47.3,4.5,118.0
2020-01-10 18:15:00,47.3,4.5,118.0
2020-01-10 18:30:00,47.3,4.5,118.0
2020-01-10 18:45:00,47.3,4.5,118.0
2020-01-10 19:00:00,45.9,5.6,132.0
2020-01-10 19:15:00,45.9,5.6,132.0
2020-01-10 19:30:00,45.9,5.6,132.0
2020-01-10 19:45:00,45.9,5.6,132.0
2020-01-10 20:00:00,45.5,7.5,131.0
2020-01-10 20:15:00,45.5,7.5,131.0
2020-01-10 20:30:00,45.5,7.5,131.0
2020-01-10 20:45:00,45.5,7.5,131.0
2020-01-10 21:00:00,46.3,9.0,121.0
2020-01-10 21:15:00,46.3,9.0,121.0
2020-01-10 21:30:00,46.3,9.0,121.0
2020-01-10 21:45:00,46.3,9.0,121.0
2020-01-10 22:00:00,50.1,8.099999999999998,151.0
2020-01-10 22:15:00,50.1,8.099999999999998,151.0
2020-01-10 22:30:00,50.1,8.099999999999998,151.0
2020-01-10 22:45:00,50.1,8.099999999999998,151.0
2020-01-10 23:00:00,49.9,8.3,178.0
2020-01-10 23:15:00,49.9,8.3,178.0
2020-01-10 23:30:00,49.9,8.3,178.0
2020-01-10 23:45:00,49.9,8.3,178.0
2020-01-11 00:00:00,49.6,7.3,135.0
2020-01-11 00:15:00,49.6,7.3,135.0
2020-01-11 00:30:00,49.6,7.3,135.0
2020-01-11 00:45:00,49.6,7.3,135.0
2020-01-11 01:00:00,47.4,6.6,117.0
2020-01-11 01:15:00,47.4,6.6,117.0
2020-01-11 01:30:00,47.4,6.6,117.0
2020-01-11 01:45:00,47.4,6.6,117.0
2020-01-11 02:00:00,45.0,6.1,119.0
2020-01-11 02:15:00,45.0,6.1,119.0
2020-01-11 02:30:00,45.0,6.1,119.0
2020-01-11 02:45:00,45.0,6.1,119.0
2020-01-11 03:00:00,42.4,3.8,319.0
2020-01-11 03:15:00,42.4,3.8,319.0
2020-01-11 03:30:00,42.4,3.8,319.0
2020-01-11 03:45:00,42.4,3.8,319.0
2020-01-11 04:00:00,40.8,6.0,304.0
2020-01-11 04:15:00,40.8,6.0,304.0
2020-01-11 04:30:00,40.8,6.0,304.0
2020-01-11 04:45:00,40.8,6.0,304.0
2020-01-11 05:00:00,38.0,4.6,298.0
2020-01-11 05:15:00,38.0,4.6,298.0
2020-01-11 05:30:00,38.0,4.6,298.0
2020-01-11 05:45:00,38.0,4.6,298.0
2020-01-11 06:00:00,38.2,3.4,282.0
2020-01-11 06:15:00,38.2,3.4,282.0
2020-01-11 06:30:00,38.2,3.4,282.0
2020-01-11 06:45:00,38.2,3.4,282.0
2020-01-11 07:00:00,38.8,4.5,309.0
2020-01-11 07:15:00,38.8,4.5,309.0
2020-01-11 07:30:00,38.8,4.5,309.0
2020-01-11 07:45:00,38.8,4.5,309.0
2020-01-11 08:00:00,41.8,5.0,32.0
2020-01-11 08:15:00,41.8,5.0,32.0
2020-01-11 08:30:00,41.8,5.0,32.0
2020-01-11 08:45:00,41.8,5.0,32.0
2020-01-11 09:00:00,42.5,3.2,335.0
2020-01-11 09:15:00,42.5,3.2,335.0
2020-01-11 09:30:00,42.5,3.2,335.0
2020-01-11 09:45:00,42.5,3.2,335.0
2020-01-11 10:00:00,44.0,5.1,143.0
2020-01-11 10:15:00,44.0,5.1,143.0
2020-01-11 10:30:00,44.0,5.1,143.0
2020-01-11 10:45:00,44.0,5.1,143.0
2020-01-11 11:00:00,46.4,3.3,182.0
2020-01-11 11:15:00,46.4,3.3,182.0
2020-01-11 11:30:00,46.4,3.3,182.0
2020-01-11 11:45:00,46.4,3.3,182.0
2020-01-11 12:00:00,50.0,5.2,145.0
2020-01-11 12:15:00,50.0,5.2,145.0
2020-01-11 12:30:00,50.0,5.2,145.0
2020-01-11 12:45:00,50.0,5.2,145.0
2020-01-11 13:00:00,53.9,6.4,138.0
2020-01-11 13:15:00,53.9,6.4,138.0
2020-01-11 13:30:00,53.9,6.4,138.0
2020-01-11 13:45:00,53.9,6.4,138.0
2020-01-11 14:00:00,55.8,6.6,116.0
2020-01-11 14:15:00,55.8,6.6,116.0
2020-01-11 14:30:00,55.8,6.6,116.0
2020-01-11 14:45:00,55.8,6.6,116.0
2020-01-11 15:00:00,56.1,7.8,123.0
2020-01-11 15:15:00,56.1,7.8,123.0
2020-01-11 15:30:00,56.1,7.8,123.0
2020-01-11 15:45:00,56.1,7.8,123.0
2020-01-11 16:00:00,54.0,5.7,120.0
2020-01-11 16:15:00,54.0,5.7,120.0
2020-01-11 16:30:00,54.0,5.7,120.0
2020-01-11 16:45:00,54.0,5.7,120.0
2020-01-11 17:00:00,49.2,4.1,63.0
2020-01-11 17:15:00,49.2,4.1,63.0
2020-01-11 17:30:00,49.2,4.1,63.0
2020-01-11 17:45:00,49.2,4.1,63.0
2020-01-11 18:00:00,47.3,3.7,356.0
2020-01-11 18:15:00,47.3,3.7,356.0
2020-01-11 18:30:00,47.3,3.7,356.0
2020-01-11 18:45:00,47.3,3.7,356.0
2020-01-11 19:00:00,44.3,2.5,341.0
2020-01-11 19:15:00,44.3,2.5,341.0
2020-01-11 19:30:00,44.3,2.5,341.0
2020-01-11 19:45:00,44.3,2.5,341.0
2020-01-11 20:00:00,42.7,1.6,237.0
2020-01-11 20:15:00,42.7,1.6,237.0
2020-01-11 20:30:00,42.7,1.6,237.0
2020-01-11 20:45:00,42.7,1.6,237.0
2020-01-11 21:00:00,42.0,1.8,272.0
2020-01-11 21:15:00,42.0,1.8,272.0
2020-01-11 21:30:00,42.0,1.8,272.0
2020-01-11 21:45:00,42.0,1.8,272.0
2020-01-11 22:00:00,41.0,2.6,276.0
2020-01-11 22:15:00,41.0,2.6,276.0
2020-01-11 22:30:00,41.0,2.6,276.0
2020-01-11 22:45:00,41.0,2.6,276.0
2020-01-11 23:00:00,39.8,2.6,289.0
2020-01-11 23:15:00,39.8,2.6,289.0
2020-01-11 23:30:00,39.8,2.6,289.0
2020-01-11 23:45:00,39.8,2.6,289.0
2020-01-12 00:00:00,40.0,3.9,243.0
2020-01-12 00:15:00,40.0,3.9,243.0
2020-01-12 00:30:00,40.0,3.9,243.0
2020-01-12 00:45:00,40.0,3.9,243.0
2020-01-12 01:00:00,41.7,3.6,227.0
2020-01-12 01:15:00,41.7,3.6,227.0
2020-01-12 01:30:00,41.7,3.6,227.0
2020-01-12 01:45:00,41.7,3.6,227.0
2020-01-12 02:00:00,39.8,2.9,218.0
2020-01-12 02:15:00,39.8,2.9,218.0
2020-01-12 02:30:00,39.8,2.9,218.0
2020-01-12 02:45:00,39.8,2.9,218.0
2020-01-12 03:00:00,39.1,3.7,220.0
2020-01-12 03:15:00,39.1,3.7,220.0
2020-01-12 03:30:00,39.1,3.7,220.0
2020-01-12 03:45:00,39.1,3.7,220.0
2020-01-12 04:00:00,37.6,2.7,241.0
2020-01-12 04:15:00,37.6,2.7,241.0
2020-01-12 04:30:00,37.6,2.7,241.0
2020-01-12 04:45:00,37.6,2.7,241.0
2020-01-12 05:00:00,36.3,2.4,167.0
2020-01-12 05:15:00,36.3,2.4,167.0
2020-01-12 05:30:00,36.3,2.4,167.0
2020-01-12 05:45:00,36.3,2.4,167.0
2020-01-12 06:00:00,35.8,1.5,80.0
2020-01-12 06:15:00,35.8,1.5,80.0
2020-01-12 06:30:00,35.8,1.5,80.0
2020-01-12 06:45:00,35.8,1.5,80.0
2020-01-12 07:00:00,36.1,1.9,121.0
2020-01-12 07:15:00,36.1,1.9,121.0
2020-01-12 07:30:00,36.1,1.9,121.0
2020-01-12 07:45:00,36.1,1.9,121.0
2020-01-12 08:00:00,38.2,3.8,151.0
2020-01-12 08:15:00,38.2,3.8,151.0
2020-01-12 08:30:00,38.2,3.8,151.0
2020-01-12 08:45:00,38.2,3.8,151.0
2020-01-12 09:00:00,42.8,5.7,128.0
2020-01-12 09:15:00,42.8,5.7,128.0
2020-01-12 09:30:00,42.8,5.7,128.0
2020-01-12 09:45:00,42.8,5.7,128.0
2020-01-12 10:00:00,46.0,7.9,117.0
2020-01-12 10:15:00,46.0,7.9,117.0
2020-01-12 10:30:00,46.0,7.9,117.0
2020-01-12 10:45:00,46.0,7.9,117.0
2020-01-12 11:00:00,47.9,10.3,115.0
2020-01-12 11:15:00,47.9,10.3,115.0
2020-01-12 11:30:00,47.9,10.3,115.0
2020-01-12 11:45:00,47.9,10.3,115.0
2020-01-12 12:00:00,48.4,12.3,124.0
2020-01-12 12:15:00,48.4,12.3,124.0
2020-01-12 12:30:00,48.4,12.3,124.0
2020-01-12 12:45:00,48.4,12.3,124.0
2020-01-12 13:00:00,50.1,13.5,125.0
2020-01-12 13:15:00,50.1,13.5,125.0
2020-01-12 13:30:00,50.1,13.5,125.0
2020-01-12 13:45:00,50.1,13.5,125.0
2020-01-12 14:00:00,51.8,13.9,127.0
2020-01-12 14:15:00,51.8,13.9,127.0
